artist,song,explicit,year,popularity,danceability,genre,duration_min
Tinashe,2 On (feat. ScHoolboy Q),True,2014,71,0.742,hip hop,3.783333333333333
Route 94,My Love (feat. Jess Glynne),False,2014,72,0.814,pop,4.332233333333333
Taylor Swift,Bad Blood,False,2014,54,0.646,pop,3.532216666666667
Trey Songz,Na Na,False,2015,62,0.67,hip hop,3.8651
Calvin Harris,Under Control (feat. Hurts),False,2014,72,0.544,hip hop,3.0713333333333335
O.T. Genasis,CoCo,True,2014,61,0.886,hip hop,3.9928833333333333
Jason Derulo,Wiggle (feat. Snoop Dogg),False,2013,66,0.697,hip hop,3.2215833333333332
Lilly Wood and The Prick,Prayer in C - Robin Schulz Radio Edit,False,2014,66,0.76,pop,3.15665
Jeremih,Don't Tell 'Em,True,2015,74,0.856,hip hop,4.447333333333333
Nicki Minaj,Anaconda,True,2014,66,0.964,hip hop,4.3373333333333335
Calvin Harris,Blame (feat. John Newman),False,2014,75,0.414,hip hop,3.5493333333333332
DJ Snake,Turn Down for What,False,2013,70,0.818,hip hop,3.5622166666666666
Pitbull,Timber (feat. Ke$ha),False,2012,80,0.581,hip hop,3.4026666666666667
OneRepublic,Counting Stars,False,2014,62,0.663,pop,4.289766666666667
Bobby Shmurda,Hot N*gga,True,2014,73,0.794,hip hop,3.2426833333333334
Calvin Harris,Summer,False,2014,21,0.603,hip hop,3.7417666666666665
ScHoolboy Q,Man Of The Year,True,2014,0,0.743,hip hop,3.600216666666667
Nico & Vinz,Am I Wrong,False,2014,76,0.729,hip hop,4.097766666666667
Becky G,Shower,False,2014,78,0.699,pop,3.4361
Sigma,Nobody To Love - Radio Edit,False,2014,62,0.441,pop,3.162
The Chainsmokers,#SELFIE - Original Mix,False,2014,0,0.789,pop,3.0625
Lorde,Team,False,2013,76,0.69,pop,3.217633333333333
Rixton,Me And My Broken Heart,False,2014,77,0.545,pop,3.2288833333333335
Klingande,Jubel - Radio Edit,False,2013,50,0.686,pop,3.3604333333333334
Mr. Probz,Waves - Robin Schulz Radio Edit,False,2014,2,0.829,hip hop,3.4688833333333333
Paloma Faith,Only Love Can Hurt Like This,False,2014,80,0.566,pop,3.88155
Kiesza,Hideaway,False,2014,64,0.838,pop,4.199766666666667
Ellie Goulding,Burn,False,2014,70,0.559,pop,3.8535166666666667
Ariana Grande,Break Free,False,2014,0,0.687,pop,3.5806666666666667
Kid Ink,Show Me (feat. Chris Brown),True,2014,68,0.711,hip hop,3.63
Tove Lo,Talking Body,True,2014,66,0.736,pop,3.9737666666666667
Chris Brown,Loyal (feat. Lil Wayne & Tyga),True,2014,72,0.841,hip hop,4.415766666666666
OneRepublic,Love Runs Out,False,2014,59,0.719,pop,3.7371
Olly Murs,Up (feat. Demi Lovato),False,2014,0,0.69,pop,3.7382166666666667
Peking Duk,High (feat. Nicole Millar),False,2014,48,0.525,Dance/Electronic,3.8
Milky Chance,Stolen Dance,False,2014,73,0.885,set(),5.228066666666667
Ed Sheeran,Don't,False,2014,72,0.806,pop,3.664
Ariana Grande,Love Me Harder,False,2014,74,0.472,pop,3.93555
Enrique Iglesias,Bailando - Spanish Version,False,2014,66,0.718,pop,4.056433333333334
Avicii,Hey Brother,False,2013,2,0.545,pop,4.25155
Jessie J,Bang Bang,False,2014,77,0.706,hip hop,3.3231
Duke Dumont,I Got U,False,2014,67,0.636,pop,4.759933333333334
Gorgon City,Ready For Your Love,False,2014,61,0.677,pop,3.3146666666666667
Taylor Swift,Style,False,2014,61,0.588,pop,3.85
MKTO,Classic,False,2012,82,0.72,hip hop,2.923766666666667
Disclosure,Latch,False,2013,74,0.503,pop,4.260516666666667
Ariana Grande,Problem,False,2014,73,0.66,pop,3.232
Charli XCX,Boom Clap,False,2014,49,0.659,pop,2.8311
One Direction,Steal My Girl,False,2014,79,0.536,pop,3.802216666666667
Tiësto,Red Lights,False,2013,0,0.653,pop,4.398166666666667
Selena Gomez,The Heart Wants What It Wants,False,2014,58,0.616,pop,3.7893333333333334
Rita Ora,I Will Never Let You Down,False,2014,65,0.753,hip hop,3.3911
5 Seconds of Summer,She Looks So Perfect,False,2014,74,0.494,pop,3.3749333333333333
The Script,Superheroes,False,2014,74,0.49,pop,4.0911
Taylor Swift,Shake It Off,False,2014,79,0.647,pop,3.6533333333333333
One Direction,Night Changes,False,2014,83,0.672,pop,3.776666666666667
Ed Sheeran,Sing,False,2014,69,0.818,pop,3.923033333333333
Alesso,Heroes (we could be),False,2014,52,0.521,pop,3.4977666666666667
Tiësto,Wasted,False,2014,0,0.645,pop,3.1395166666666667
G.R.L.,Ugly Heart,False,2014,64,0.65,pop,3.3051
Coldplay,A Sky Full of Stars,False,2014,80,0.545,rock,4.464433333333333
Clean Bandit,Rather Be (feat. Jess Glynne),False,2014,72,0.799,pop,3.7972166666666665
Zedd,Stay The Night - Featuring Hayley Williams Of Paramore,False,2014,63,0.596,hip hop,3.6224333333333334
Sia,Elastic Heart,False,2014,70,0.421,pop,4.286666666666667
One Direction,Story of My Life,False,2013,81,0.6,pop,4.09155
Alex & Sierra,Little Do You Know,False,2014,75,0.5,pop,3.0866666666666664
Omarion,Post to Be (feat. Chris Brown & Jhene Aiko),True,2014,55,0.733,hip hop,3.7763333333333335
Echosmith,Cool Kids,False,2013,71,0.719,pop,3.9604333333333335
Natalie La Rose,Somebody,False,2014,66,0.83,set(),3.1651
Vance Joy,Riptide,False,2014,80,0.484,rock,3.4046666666666665
Beyoncé,Drunk in Love (feat. Jay-Z),True,2014,70,0.589,pop,5.391333333333334
Maroon 5,Sugar,True,2014,0,0.744,pop,3.9248833333333333
Ella Henderson,Ghost,False,2014,63,0.68,pop,3.55355
Ed Sheeran,"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",False,2013,71,0.581,pop,5.014
Chris Brown,New Flame (feat. Usher & Rick Ross),True,2014,67,0.702,hip hop,4.070433333333333
Sheppard,Geronimo,False,2014,0,0.707,pop,3.6371166666666666
Olly Murs,Wrapped Up (feat. Travie McCoy),False,2014,0,0.787,pop,3.094
Sam Smith,Money On My Mind,False,2014,62,0.688,pop,3.2111666666666667
Jason Derulo,Trumpets,False,2013,53,0.627,hip hop,3.621766666666667
Nicki Minaj,Bed Of Lies,True,2014,53,0.716,hip hop,4.4991
Nick Jonas,Jealous - Remix,True,2014,0,0.685,pop,3.70355
Mark Ronson,Uptown Funk (feat. Bruno Mars),True,2015,82,0.856,pop,4.494433333333333
Ed Sheeran,Thinking out Loud,False,2014,81,0.781,pop,4.692666666666667
Wiz Khalifa,See You Again (feat. Charlie Puth),False,2015,81,0.689,hip hop,3.8254166666666665
Justin Bieber,What Do You Mean?,False,2015,77,0.845,pop,3.428
Major Lazer,Lean On (feat. MØ & DJ Snake),False,2015,73,0.723,hip hop,2.9426833333333335
The Weeknd,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",False,2014,76,0.659,pop,4.203766666666667
Ellie Goulding,"Love Me Like You Do - From ""Fifty Shades Of Grey""",False,2015,78,0.262,pop,4.2089
Calvin Harris,Outside (feat. Ellie Goulding),False,2014,78,0.646,hip hop,3.7877666666666667
David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",False,2014,75,0.596,hip hop,3.2093333333333334
Demi Lovato,Cool for the Summer,True,2015,0,0.586,pop,3.5791
Taylor Swift,Blank Space,False,2014,82,0.76,pop,3.863766666666667
The Weeknd,The Hills,True,2015,84,0.585,pop,4.03755
The Neighbourhood,Daddy Issues,False,2015,85,0.588,rock,4.336216666666667
Deorro,Five More Hours,False,2015,66,0.699,pop,3.5329166666666665
Avicii,The Nights,False,2014,85,0.527,pop,2.9443
DJ Snake,You Know You Like It,False,2014,69,0.407,hip hop,4.1211
Adam Lambert,Ghost Town,True,2015,46,0.703,pop,3.472166666666667
Rae Sremmurd,No Type,True,2015,71,0.891,hip hop,3.3346666666666667
Taylor Swift,Bad Blood,False,2015,70,0.654,pop,3.3351
Flo Rida,GDFR (feat. Sage the Gemini & Lookas),False,2015,49,0.657,hip hop,3.16975
Robin Schulz,Sugar (feat. Francesco Yates),False,2015,76,0.636,pop,3.650716666666667
Calvin Harris,How Deep Is Your Love,False,2015,76,0.738,hip hop,3.544
Philip George,Wish You Were Mine - Radio Edit,False,2014,65,0.654,pop,2.9593333333333334
Trey Songz,Na Na,False,2015,62,0.67,hip hop,3.8651
Fall Out Boy,Centuries,False,2015,80,0.393,rock,3.806
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),True,2016,76,0.886,hip hop,2.9530666666666665
Lost Frequencies,Are You With Me - Radio Edit,False,2014,33,0.776,pop,2.314033333333333
Twenty One Pilots,Stressed Out,False,2015,83,0.734,rock,3.3722166666666666
Fifth Harmony,Worth It (feat. Kid Ink),False,2015,73,0.884,pop,3.7428833333333333
KALEO,Way down We Go,False,2015,63,0.59,rock,3.6593333333333335
Sam Smith,Like I Can,False,2014,79,0.656,pop,2.7844166666666665
Major Lazer,Light It Up (feat. Nyla & Fuse ODG) - Remix,False,2015,49,0.746,hip hop,2.7689666666666666
Martin Solveig,Intoxicated - New Radio Mix,False,2015,48,0.8,pop,2.66155
Avicii,Waiting For Love,False,2015,79,0.579,pop,3.84355
Felix Jaehn,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),False,2018,72,0.778,hip hop,3.1024333333333334
Taylor Swift,Wildest Dreams,False,2014,78,0.553,pop,3.674
The Weeknd,In The Night,True,2015,0,0.48,pop,3.92755
Pitbull,Time of Our Lives,True,2014,80,0.721,hip hop,3.8226666666666667
Galantis,Runaway (U & I),False,2015,74,0.506,pop,3.78455
Rihanna,Bitch Better Have My Money,True,2015,73,0.781,hip hop,3.6550833333333332
Zara Larsson,Lush Life,False,2015,0,0.658,pop,3.370216666666667
One Direction,Drag Me Down,False,2015,79,0.73,pop,3.202
Travis Scott,Antidote,True,2015,73,0.713,hip hop,4.378216666666667
Years & Years,King,False,2015,0,0.559,pop,3.5893333333333333
Demi Lovato,Confident,True,2015,64,0.594,pop,3.4290833333333333
Lemaitre,Closer,False,2017,59,0.583,pop,4.509816666666667
Selena Gomez,Same Old Love,False,2015,69,0.672,pop,3.818
Pia Mia,Do It Again,True,2015,72,0.712,pop,3.4624333333333333
Flo Rida,My House,False,2015,76,0.688,hip hop,3.2031666666666667
Silentó,Watch Me (Whip / Nae Nae),False,2015,0,0.819,hip hop,3.0855166666666665
Chris Brown,Ayo,True,2015,71,0.823,hip hop,3.7537666666666665
The Strumbellas,Spirits,False,2016,71,0.556,rock,3.394216666666667
Fetty Wap,Trap Queen,True,2015,68,0.746,hip hop,3.70155
Tove Lo,Talking Body,True,2014,66,0.736,pop,3.9737666666666667
Beyoncé,7/11,False,2014,69,0.747,pop,3.5584333333333333
Lana Del Rey,High By The Beach,True,2015,67,0.536,pop,4.292883333333333
Zara Larsson,Never Forget You,False,2017,73,0.583,pop,3.5571166666666665
Jeremih,oui,False,2015,77,0.418,hip hop,3.972
Drake,Hotline Bling,False,2016,77,0.891,hip hop,4.4511
Selena Gomez,Kill Em With Kindness,False,2015,64,0.757,pop,3.6317666666666666
Birdy,Let It All Go,False,2015,68,0.383,pop,4.679283333333333
Fetty Wap,679 (feat. Remy Boyz),True,2015,74,0.618,hip hop,3.278216666666667
Ariana Grande,Love Me Harder,False,2014,74,0.472,pop,3.93555
The Weeknd,Can't Feel My Face,False,2015,79,0.705,pop,3.558666666666667
SAYGRACE,You Don't Own Me (feat. G-Eazy),False,2015,55,0.336,pop,3.3219
X Ambassadors,Renegades,False,2015,75,0.526,hip hop,3.2533333333333334
R. City,Locked Away (feat. Adam Levine),False,2015,77,0.509,pop,3.791333333333333
Kygo,Stole the Show,False,2016,74,0.64,pop,3.7197666666666667
Tame Impala,The Less I Know The Better,True,2015,83,0.64,metal,3.6053333333333333
Selena Gomez,Good For You,True,2015,0,0.6,pop,3.6926666666666668
Fetty Wap,My Way (feat. Monty),True,2015,55,0.748,hip hop,3.550883333333333
Hozier,Take Me To Church,False,2014,81,0.566,Folk/Acoustic,4.028133333333333
Taylor Swift,Style,False,2014,77,0.588,pop,3.85
Alessia Cara,Here,False,2015,0,0.379,pop,3.3242166666666666
Sam Smith,"Writing's On The Wall - From ""Spectre"" Soundtrack",False,2015,66,0.261,pop,4.649783333333334
David Guetta,Bang My Head (feat. Sia & Fetty Wap),False,2015,47,0.599,hip hop,3.2222166666666667
Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),True,2015,68,0.589,hip hop,3.7328833333333336
Big Sean,I Don't Fuck With You,True,2015,75,0.824,hip hop,4.739766666666666
Kygo,Firestone,False,2016,76,0.704,pop,4.527333333333333
Drake,Jumpman,True,2015,0,0.853,hip hop,3.4313166666666666
Petit Biscuit,Sunset Lover,False,2015,71,0.783,Dance/Electronic,3.9632
Shawn Mendes,Stitches,False,2015,78,0.746,pop,3.448
Flo Rida,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",False,2015,67,0.854,hip hop,3.737633333333333
Selena Gomez,The Heart Wants What It Wants,False,2014,64,0.616,pop,3.78955
Jack Ü,Where Are Ü Now (with Justin Bieber),False,2015,74,0.432,pop,4.1714166666666666
Ellie Goulding,On My Mind,False,2015,0,0.699,pop,3.5574166666666667
Bryson Tiller,Don't,True,2015,78,0.765,hip hop,3.304883333333333
Rich Homie Quan,"Flex (Ooh, Ooh, Ooh)",True,2015,1,0.676,hip hop,2.9445666666666668
Joel Adams,Please Don't Go,False,2015,71,0.513,R&B,3.5096666666666665
Zedd,I Want You To Know,False,2015,0,0.561,hip hop,3.98
Jonas Blue,Fast Car,False,2015,67,0.644,pop,3.5404
BØRNS,Electric Love,False,2015,0,0.373,rock,3.636216666666667
Sigala,Easy Love,False,2018,66,0.68,pop,3.830216666666667
Justin Bieber,Sorry,False,2015,80,0.654,pop,3.346433333333333
Ariana Grande,One Last Time,False,2014,79,0.628,pop,3.2877666666666667
Little Mix,Black Magic,False,2015,1,0.777,pop,3.52955
One Direction,Perfect,False,2015,77,0.647,pop,3.8388833333333334
Years & Years,Shine,False,2015,55,0.667,pop,4.2584333333333335
Meghan Trainor,Lips Are Movin,False,2015,70,0.775,pop,3.0444333333333335
Nicky Jam,El Perdón - Forgiveness,False,2017,51,0.736,latin,3.4444333333333335
The Weeknd,Starboy,True,2016,0,0.681,pop,3.840883333333333
Drake,One Dance,False,2016,84,0.792,hip hop,2.899766666666667
Justin Bieber,Love Yourself,False,2015,0,0.609,pop,3.8953333333333333
The Chainsmokers,Closer,False,2016,83,0.748,pop,4.082666666666666
Adele,Hello,False,2015,1,0.471,pop,4.925033333333333
Desiigner,Panda,True,2016,70,0.576,hip hop,4.112683333333333
Burak Yeter,Tuesday (feat. Danelle Sandoval),False,2016,72,0.841,Dance/Electronic,4.031233333333334
Sia,Cheap Thrills (feat. Sean Paul),False,2016,67,0.592,pop,3.7468833333333333
OneRepublic,Wherever I Go,False,2016,70,0.552,pop,2.82955
Rihanna,Work,True,2016,75,0.725,hip hop,3.6553333333333335
Coldplay,Hymn for the Weekend,False,2015,82,0.491,rock,4.304433333333333
Justin Bieber,Sorry,False,2015,80,0.654,pop,3.346433333333333
Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",False,2016,76,0.666,pop,3.93335
WILLOW,Wait a Minute!,False,2015,86,0.764,pop,3.275333333333333
Desiigner,Tiimmy Turner,True,2016,67,0.603,hip hop,3.99755
G-Eazy,"Me, Myself & I",True,2015,77,0.756,hip hop,4.1911
David Guetta,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),False,2016,68,0.367,hip hop,3.4545333333333335
Astrid S,Hurts So Good,False,2016,0,0.672,rock,3.4788
Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",True,2016,75,0.502,hip hop,4.058166666666667
Twenty One Pilots,Heathens,False,2016,80,0.732,rock,3.2653333333333334
Future,Low Life (feat. The Weeknd),True,2016,74,0.722,hip hop,5.225766666666667
Galantis,No Money,False,2016,67,0.671,pop,3.1521
The Chainsmokers,Don't Let Me Down,False,2016,79,0.532,pop,3.4728833333333333
Tinie Tempah,Girls Like (feat. Zara Larsson),True,2016,62,0.916,hip hop,3.2666666666666666
Alok,Hear Me Now,False,2016,51,0.788,pop,3.2141
Jon Bellion,All Time Low,True,2016,70,0.617,hip hop,3.626716666666667
Cheat Codes,Sex,False,2016,0,0.51,pop,3.806016666666667
Meghan Trainor,NO,False,2017,69,0.557,pop,3.5584333333333333
Dua Lipa,Hotter Than Hell,False,2017,65,0.532,pop,3.132616666666667
Martin Garrix,In the Name of Love,False,2016,76,0.501,pop,3.2617666666666665
Alan Walker,Faded,False,2018,78,0.468,Dance/Electronic,3.5351
Tove Lo,Cool Girl,True,2016,0,0.674,pop,3.2969166666666667
DJ Snake,Let Me Love You,False,2016,81,0.649,hip hop,3.4324333333333334
Calvin Harris,This Is What You Came For (feat. Rihanna),False,2016,79,0.631,hip hop,3.7026666666666666
Mike Posner,I Took A Pill In Ibiza - Seeb Remix,True,2016,77,0.664,hip hop,3.2988833333333334
Kevin Gates,2 Phones,True,2016,69,0.895,hip hop,4.0
Rihanna,Needed Me,True,2016,80,0.671,hip hop,3.1933333333333334
Ariana Grande,Side To Side,True,2016,0,0.648,pop,3.7693333333333334
Marshmello,Alone,False,2016,71,0.631,pop,4.563366666666667
Shawn Mendes,I Know What You Did Last Summer,False,2015,73,0.687,pop,3.7308833333333333
Selena Gomez,Same Old Love,False,2015,69,0.672,pop,3.818
Calvin Harris,My Way,False,2016,74,0.818,hip hop,3.65265
Fitz and The Tantrums,HandClap,False,2016,64,0.636,pop,3.2208833333333335
Twenty One Pilots,Ride,False,2015,80,0.645,rock,3.5751
Flo Rida,My House,False,2015,76,0.688,hip hop,3.2031666666666667
Ariana Grande,Dangerous Woman,False,2016,0,0.677,pop,3.9324333333333334
Anne-Marie,Alarm,True,2016,57,0.756,pop,3.42655
Charlie Puth,We Don't Talk Anymore (feat. Selena Gomez),False,2016,79,0.728,pop,3.628433333333333
AlunaGeorge,I'm In Control,False,2016,0,0.734,pop,3.4904166666666665
Enrique Iglesias,DUELE EL CORAZON (feat. Wisin),False,2016,68,0.716,pop,3.3282166666666666
MNEK,Never Forget You,False,2015,45,0.583,Dance/Electronic,3.5571166666666665
Mike Perry,The Ocean (feat. Shy Martin),False,2016,70,0.632,pop,3.0569
Drake,Hotline Bling,False,2016,0,0.903,hip hop,4.4511
Ariana Grande,Into You,False,2016,3,0.623,pop,4.074216666666667
Shawn Mendes,Treat You Better,False,2017,82,0.444,pop,3.1328833333333335
Tory Lanez,Say It,True,2016,73,0.546,hip hop,3.9631
Coldplay,Adventure of a Lifetime,False,2015,76,0.638,rock,4.396433333333333
Kungs,This Girl - Kungs Vs. Cookin' On 3 Burners,False,2016,0,0.79,pop,3.25935
SAYGRACE,You Don't Own Me (feat. G-Eazy),False,2016,69,0.332,pop,3.358216666666667
X Ambassadors,Renegades,False,2015,75,0.526,hip hop,3.2533333333333334
DNCE,Cake By The Ocean,True,2016,79,0.774,pop,3.652433333333333
99 Souls,The Girl Is Mine,False,2016,55,0.683,Dance/Electronic,3.6102166666666666
Illy,Papercuts (feat. Vera Blue),False,2016,51,0.369,hip hop,4.2648166666666665
Kiiara,Gold,False,2015,55,0.6,rock,3.7647
Kygo,Stole the Show,False,2016,0,0.678,pop,3.71355
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),False,2016,75,0.803,pop,3.574666666666667
Drake,Pop Style,True,2016,63,0.713,hip hop,3.5491
ZAYN,PILLOWTALK,True,2016,59,0.588,pop,3.3947666666666665
Alessia Cara,Here,False,2016,66,0.376,pop,3.3242166666666666
DJ Snake,Middle,False,2016,0,0.611,hip hop,3.6762166666666665
Sigala,Sweet Lovin' - Radio Edit,False,2015,46,0.683,pop,3.36915
Drake,Jumpman,True,2015,72,0.852,hip hop,3.4313166666666666
Charlie Puth,Dangerously,False,2016,62,0.696,pop,3.3188833333333334
Nick Jonas,Close,False,2016,69,0.654,pop,3.90355
Jonas Blue,Perfect Strangers,False,2016,0,0.742,pop,3.276883333333333
Major Lazer,Cold Water (feat. Justin Bieber & MØ),False,2016,0,0.608,hip hop,3.089183333333333
The Chainsmokers,Roses,False,2015,73,0.713,pop,3.778966666666667
Tory Lanez,LUV,True,2016,0,0.688,hip hop,3.8106666666666666
P!nk,"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",False,2016,68,0.632,pop,3.5902166666666666
Bryson Tiller,Don't,True,2015,78,0.765,hip hop,3.304883333333333
Steve Aoki,Just Hold On,False,2016,63,0.647,hip hop,3.3129
Clean Bandit,Tears (feat. Louisa Johnson),False,2016,60,0.605,pop,3.765233333333333
Jonas Blue,Fast Car,False,2015,1,0.459,pop,3.5404
Flume,Never Be Like You,True,2016,0,0.443,Dance/Electronic,3.88895
Bastille,Good Grief,False,2016,65,0.73,pop,3.44155
Sia,The Greatest (feat. Kendrick Lamar),False,2016,68,0.668,pop,3.5037666666666665
PARTYNEXTDOOR,Not Nice,False,2016,62,0.598,hip hop,3.377683333333333
Garrett Nash,"i hate u, i love u (feat. olivia o'brien)",True,2016,77,0.492,hip hop,4.183883333333333
Hilltop Hoods,1955,False,2016,63,0.766,hip hop,3.988
Fifth Harmony,All In My Head (Flex) (feat. Fetty Wap),False,2016,62,0.689,pop,3.50955
Daya,"Sit Still, Look Pretty",False,2016,1,0.657,rock,3.37035
Kent Jones,Don't Mind,True,2016,63,0.464,hip hop,3.303933333333333
Flume,Say It,True,2016,53,0.581,Dance/Electronic,4.37535
Bryson Tiller,Exchange,True,2015,76,0.525,hip hop,3.24355
MØ,Final Song,False,2016,66,0.695,pop,3.9304333333333332
Beyoncé,Sorry,True,2016,67,0.775,pop,3.876
Little Mix,Shout Out to My Ex,False,2017,1,0.773,pop,4.104
The Lumineers,Ophelia,False,2016,0,0.664,pop,2.668283333333333
Frank Ocean,Pink + White,False,2016,79,0.544,hip hop,3.075266666666667
Drake,Too Good,True,2016,74,0.794,hip hop,4.38955
Ed Sheeran,Shape of You,False,2017,84,0.825,pop,3.8952
Sean Paul,No Lie,False,2018,84,0.742,hip hop,3.6862666666666666
Luis Fonsi,Despacito (Featuring Daddy Yankee),False,2017,0,0.66,pop,3.8033333333333332
Sam Smith,Too Good At Goodbyes,False,2017,79,0.681,pop,3.35
Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),False,2016,75,0.72,pop,4.1848
Camila Cabello,Havana (feat. Young Thug),False,2017,1,0.768,pop,3.6149333333333336
Imagine Dragons,Thunder,False,2017,1,0.6,rock,3.1191
Maroon 5,Don't Wanna Know (feat. Kendrick Lamar),False,2018,68,0.783,pop,3.571083333333333
The Chainsmokers,Something Just Like This,False,2017,83,0.617,pop,4.1193333333333335
Ed Sheeran,Perfect,False,2017,85,0.599,pop,4.39
MGMT,Little Dark Age,False,2018,81,0.705,rock,4.999333333333333
Travis Scott,goosebumps,True,2016,83,0.841,hip hop,4.063933333333333
Billie Eilish,Bored,False,2017,84,0.614,pop,3.01555
Future,Mask Off,True,2017,79,0.833,hip hop,3.41
G-Eazy,Him & I,True,2017,0,0.589,hip hop,4.4811
Maroon 5,Cold (feat. Future),True,2017,0,0.697,pop,3.905133333333333
Rae Sremmurd,Swang,True,2016,75,0.681,hip hop,3.4686666666666666
Lil Peep,Save That Shit,True,2017,77,0.534,hip hop,3.8591
A$AP Ferg,Plain Jane,True,2017,74,0.797,hip hop,2.8933333333333335
French Montana,Unforgettable,True,2017,82,0.726,hip hop,3.89835
21 Savage,Bank Account,True,2017,74,0.884,hip hop,3.6717666666666666
Axwell /\ Ingrosso,More Than You Know,False,2017,0,0.645,pop,3.3833333333333333
ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,False,2017,77,0.259,pop,3.9833333333333334
J Balvin,Mi Gente,False,2017,53,0.548,latin,3.1504833333333333
Jax Jones,You Don't Know Me - Radio Edit,True,2016,1,0.876,hip hop,3.5657666666666668
Rae Sremmurd,Black Beatles,True,2016,75,0.794,hip hop,4.864883333333333
Zara Larsson,Ain't My Fault,False,2017,67,0.576,pop,3.733833333333333
Travis Scott,BUTTERFLY EFFECT,False,2017,0,0.763,hip hop,3.17795
Ayo & Teo,Rolex,False,2017,69,0.804,hip hop,3.9764333333333335
Lil Uzi Vert,XO Tour Llif3,True,2017,81,0.732,hip hop,3.0451
Imagine Dragons,Whatever It Takes,False,2017,80,0.672,rock,3.354
Rob $tone,Chill Bill (feat. J. Davi$ & Spooks),True,2016,76,0.886,hip hop,2.9530666666666665
Jason Derulo,Swalla (feat. Nicki Minaj & Ty Dolla $ign),True,2017,75,0.696,hip hop,3.6068
G-Eazy,No Limit,True,2017,0,0.838,hip hop,4.089766666666667
Playboi Carti,Magnolia,True,2017,77,0.791,hip hop,3.0302
Chord Overstreet,Hold On,False,2017,80,0.618,pop,3.314216666666667
Jax Jones,Breathe,False,2017,58,0.722,hip hop,3.4604833333333334
Imagine Dragons,Believer,False,2017,1,0.779,rock,3.4057666666666666
Natti Natasha,Criminal,False,2017,74,0.814,pop,3.8758166666666667
Kendrick Lamar,HUMBLE.,True,2017,0,0.906,hip hop,2.95
Selena Gomez,Fetish (feat. Gucci Mane),False,2017,69,0.708,pop,3.1018666666666665
Charlie Puth,Attention,False,2017,0,0.774,pop,3.524583333333333
Big Shaq,Man's Not Hot,False,2017,62,0.905,pop,3.100433333333333
Anne-Marie,Ciao Adios,False,2017,57,0.698,pop,3.3350666666666666
Rag'n'Bone Man,Human,False,2017,76,0.602,R&B,3.3364333333333334
blackbear,do re mi,True,2017,4,0.745,hip hop,3.5337833333333335
Lil Pump,Gucci Gang,True,2017,64,0.936,hip hop,2.0675833333333333
Taylor Swift,Look What You Made Me Do,False,2017,76,0.766,pop,3.530883333333333
Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),False,2017,70,0.688,pop,3.461333333333333
Kodak Black,Tunnel Vision,True,2017,51,0.497,hip hop,4.469766666666667
Kendrick Lamar,DNA.,True,2017,0,0.636,hip hop,3.0991
A Boogie Wit da Hoodie,Drowning (feat. Kodak Black),True,2017,0,0.839,hip hop,3.487816666666667
XXXTENTACION,Jocelyn Flores,True,2017,83,0.872,hip hop,1.98555
Migos,Bad and Boujee (feat. Lil Uzi Vert),True,2017,72,0.926,hip hop,5.719166666666666
Yo Gotti,Rake It Up (feat. Nicki Minaj),True,2017,67,0.91,hip hop,4.60555
Martin Garrix,Scared to Be Lonely,False,2017,77,0.584,pop,3.6813833333333332
Jonas Blue,Mama,False,2017,51,0.739,pop,3.0269
Martin Jensen,Solo Dance,False,2016,0,0.744,pop,2.91555
Taylor Swift,...Ready For It?,False,2017,73,0.613,pop,3.4697666666666667
David Guetta,2U (feat. Justin Bieber),False,2017,67,0.548,hip hop,3.248266666666667
Migos,Slippery (feat. Gucci Mane),True,2017,68,0.92,hip hop,5.06735
Shawn Mendes,There's Nothing Holdin' Me Back,False,2017,0,0.857,pop,3.324
G-Eazy,Good Life (with G-Eazy & Kehlani),False,2017,63,0.572,hip hop,3.7586666666666666
The Vamps,All Night,False,2017,73,0.538,pop,3.294
Dua Lipa,New Rules,False,2017,61,0.763,pop,3.533333333333333
Cardi B,Bodak Yellow,True,2017,59,0.929,hip hop,3.7327
Rag'n'Bone Man,Skin,False,2017,67,0.564,R&B,3.9937666666666667
Zara Larsson,I Would Like,False,2017,57,0.486,pop,3.7786666666666666
DJ Khaled,Wild Thoughts (feat. Rihanna & Bryson Tiller),True,2017,72,0.671,hip hop,3.4028833333333335
Post Malone,Congratulations,True,2016,81,0.63,hip hop,3.67155
